0,100,100,0,3000,2000,40000,45000
10,100,106,10,2969.0,2047.0,39984.0,45000.0
20,100,110,20,2914.0,2002.0,40084.0,45000.0
30,100,114,30,2867.0,2027.0,40106.0,45000.0
40,98,119,40,2851.0,1957.0,40192.0,45000.0
50,97,124,50,2850.0,1936.0,40214.0,45000.0
60,95,126,60,2833.0,1829.0,40338.0,45000.0
70,92,122,70,2744.0,1697.0,40559.0,45000.0
80,88,118,80,2723.0,1557.0,40720.0,45000.0
90,81,115,90,2683.0,1509.0,40808.0,45000.0
100,78,111,100,2637.0,1451.0,40912.0,45000.0
