0,100,100,0,3000,2000,80000,85000
10,100,199,10,3972.0,3396.0,77632.0,85000.0
20,100,315,20,4848.0,5821.0,74331.0,85000.0
30,100,451,30,5661.0,8670.0,70669.0,85000.0
40,100,626,40,6485.0,12269.0,66246.0,85000.0
50,100,796,50,7007.0,16279.0,61714.0,85000.0
60,100,969,60,7479.0,20135.0,57386.0,85000.0
70,100,1156,70,7794.0,23797.0,53409.0,85000.0
80,99,1295,80,8101.0,26599.0,50300.0,85000.0
90,99,1428,90,8344.0,28876.0,47780.0,85000.0
100,98,1518,100,8452.0,29826.0,46722.0,85000.0
